TIME	LOAD	DISPLACEMENT	STRAIN GAGE	•ËL	E.STRESS	E.STRAIN	T.STRESS	T.STRAIN
84.593	225.835	1.115	0.008	1.115	112.797	3.718	116.991	3.651
84.606	212.884	1.142	0.008	1.142	106.328	3.806	110.375	3.735
84.619	230.692	1.142	0.008	1.142	115.223	3.806	119.608	3.735
84.632	251.738	1.126	0.008	1.126	125.734	3.753	130.454	3.684
84.645	237.168	1.121	0.008	1.121	118.457	3.736	122.882	3.668
84.658	208.027	1.126	0.008	1.126	103.903	3.753	107.802	3.684
84.671	195.076	1.152	0.008	1.152	97.434	3.841	101.176	3.769
84.684	211.265	1.136	0.008	1.136	105.520	3.788	109.517	3.718
84.697	220.979	1.115	0.008	1.115	110.371	3.718	114.475	3.651
84.710	188.601	1.131	0.008	1.131	94.200	3.771	97.752	3.701
84.723	175.650	1.147	0.008	1.147	87.731	3.823	91.085	3.752
84.736	186.982	1.152	0.008	1.152	93.391	3.841	96.978	3.769
84.749	205.599	1.126	0.008	1.126	102.690	3.753	106.544	3.684
84.762	203.980	1.110	0.008	1.110	101.881	3.701	105.651	3.634
84.775	178.078	1.131	0.008	1.131	88.944	3.771	92.298	3.701
84.788	176.459	1.136	0.008	1.136	88.135	3.788	91.474	3.718
84.801	207.218	1.136	0.008	1.136	103.498	3.788	107.419	3.718
84.813	209.646	1.121	0.008	1.121	104.711	3.736	108.623	3.668
84.826	182.935	1.131	0.008	1.131	91.370	3.771	94.815	3.701
84.839	167.555	1.142	0.008	1.142	83.688	3.806	86.873	3.735
84.852	182.125	1.152	0.008	1.152	90.965	3.841	94.459	3.769
84.865	206.409	1.121	0.008	1.121	103.094	3.736	106.945	3.668
84.878	193.457	1.115	0.008	1.115	96.626	3.718	100.218	3.651
84.891	169.174	1.136	0.008	1.136	84.497	3.788	87.698	3.718
84.904	157.032	1.142	0.008	1.142	78.432	3.806	81.417	3.735
84.917	195.076	1.142	0.008	1.142	97.434	3.806	101.142	3.735
84.930	197.505	1.126	0.008	1.126	98.647	3.753	102.349	3.684
84.943	171.602	1.121	0.008	1.121	85.710	3.736	88.911	3.668
84.956	161.889	1.142	0.008	1.142	80.858	3.806	83.935	3.735
84.969	165.936	1.163	0.008	1.163	82.880	3.876	86.092	3.803
84.982	195.076	1.131	0.008	1.131	97.434	3.771	101.108	3.701
84.995	185.363	1.110	0.008	1.110	92.583	3.701	96.009	3.634
85.008	158.651	1.131	0.008	1.131	79.241	3.771	82.229	3.701
85.021	152.176	1.147	0.008	1.147	76.007	3.823	78.913	3.752
85.034	191.029	1.136	0.008	1.136	95.413	3.788	99.027	3.718
85.047	191.839	1.110	0.008	1.110	95.817	3.701	99.363	3.634
85.060	165.127	1.126	0.008	1.126	82.475	3.753	85.571	3.684
85.073	157.032	1.136	0.008	1.136	78.432	3.788	81.404	3.718
85.086	162.699	1.142	0.008	1.142	81.262	3.806	84.355	3.735
85.099	188.601	1.126	0.008	1.126	94.200	3.753	97.735	3.684
85.112	181.316	1.115	0.008	1.115	90.561	3.718	93.928	3.651
85.125	152.985	1.136	0.008	1.136	76.411	3.788	79.306	3.718
85.138	145.700	1.163	0.008	1.163	72.772	3.876	75.593	3.803
85.151	168.365	1.136	0.008	1.136	84.092	3.788	87.278	3.718
85.164	185.363	1.121	0.008	1.121	92.583	3.736	96.041	3.668
85.177	157.032	1.126	0.008	1.126	78.432	3.753	81.376	3.684
85.189	145.700	1.142	0.008	1.142	72.772	3.806	75.542	3.735
85.202	161.080	1.158	0.008	1.158	80.454	3.858	83.558	3.786
85.215	182.125	1.126	0.008	1.126	90.965	3.753	94.380	3.684
85.228	175.650	1.121	0.008	1.121	87.731	3.736	91.008	3.668
85.241	152.176	1.136	0.008	1.136	76.007	3.788	78.886	3.718
85.254	146.510	1.152	0.008	1.152	73.177	3.841	75.987	3.769
85.267	174.031	1.152	0.008	1.152	86.923	3.841	90.261	3.769
85.280	183.744	1.136	0.008	1.136	91.774	3.788	95.251	3.718
85.293	155.414	1.121	0.008	1.121	77.624	3.736	80.524	3.668
85.306	143.272	1.147	0.008	1.147	71.559	3.823	74.295	3.752
85.319	155.414	1.168	0.008	1.168	77.624	3.894	80.646	3.820
85.332	181.316	1.126	0.008	1.126	90.561	3.753	93.960	3.684
85.345	170.793	1.126	0.008	1.126	85.305	3.753	88.507	3.684
85.358	144.081	1.136	0.008	1.136	71.964	3.788	74.690	3.718
85.371	141.653	1.158	0.008	1.158	70.751	3.858	73.481	3.786
85.384	162.699	1.136	0.008	1.136	81.262	3.788	84.341	3.718
85.397	166.746	1.121	0.008	1.121	83.284	3.736	86.395	3.668
85.410	136.796	1.142	0.008	1.142	68.325	3.806	70.925	3.735
85.423	123.845	1.142	0.008	1.142	61.856	3.806	64.211	3.735
85.436	127.083	1.152	0.008	1.152	63.474	3.841	65.912	3.769
85.449	157.032	1.131	0.008	1.131	78.432	3.771	81.390	3.701
85.462	147.319	1.126	0.008	1.126	73.581	3.753	76.343	3.684
85.475	112.513	1.136	0.008	1.136	56.196	3.788	58.325	3.718
85.488	102.800	1.152	0.008	1.152	51.345	3.841	53.317	3.769
85.501	131.130	1.142	0.008	1.142	65.495	3.806	67.988	3.735
85.514	133.558	1.115	0.008	1.115	66.708	3.718	69.188	3.651
85.527	98.752	1.131	0.008	1.131	49.323	3.771	51.183	3.701
85.540	84.182	1.147	0.008	1.147	42.046	3.823	43.654	3.752
85.553	98.752	1.163	0.008	1.163	49.323	3.876	51.235	3.803
85.565	116.560	1.136	0.008	1.136	58.218	3.788	60.423	3.718
85.578	110.085	1.131	0.008	1.131	54.984	3.771	57.057	3.701
85.591	83.373	1.142	0.008	1.142	41.642	3.806	43.227	3.735
85.604	84.992	1.152	0.008	1.152	42.451	3.841	44.081	3.769
85.617	107.656	1.142	0.008	1.142	53.771	3.806	55.817	3.735
85.630	112.513	1.126	0.008	1.126	56.196	3.753	58.306	3.684
85.643	88.230	1.131	0.008	1.131	44.068	3.771	45.729	3.701
85.656	76.088	1.152	0.008	1.152	38.003	3.841	39.463	3.769
85.669	89.039	1.168	0.008	1.168	44.472	3.894	46.204	3.820
85.682	114.941	1.126	0.008	1.126	57.409	3.753	59.564	3.684
85.695	101.990	1.131	0.008	1.131	50.941	3.771	52.861	3.701
85.708	76.897	1.142	0.008	1.142	38.408	3.806	39.869	3.735
85.721	72.850	1.158	0.008	1.158	36.386	3.858	37.790	3.786
85.734	98.752	1.152	0.008	1.152	49.323	3.841	51.218	3.769
85.747	109.275	1.121	0.008	1.121	54.579	3.736	56.618	3.668
85.760	80.945	1.126	0.008	1.126	40.429	3.753	41.946	3.684
85.773	67.993	1.158	0.008	1.158	33.960	3.858	35.271	3.786
85.786	75.278	1.168	0.008	1.168	37.599	3.894	39.063	3.820
85.799	105.228	1.136	0.008	1.136	52.558	3.788	54.549	3.718
85.812	92.277	1.126	0.008	1.126	46.089	3.753	47.819	3.684
85.825	69.612	1.142	0.008	1.142	34.769	3.806	36.092	3.735
85.838	62.327	1.158	0.008	1.158	31.130	3.858	32.332	3.786
85.851	94.705	1.152	0.008	1.152	47.302	3.841	49.119	3.769
85.864	101.181	1.136	0.008	1.136	50.536	3.788	52.451	3.718
85.877	76.088	1.131	0.008	1.131	38.003	3.771	39.436	3.701
85.890	65.565	1.152	0.008	1.152	32.748	3.841	34.005	3.769
85.903	69.612	1.168	0.008	1.168	34.769	3.894	36.123	3.820
85.916	98.752	1.142	0.008	1.142	49.323	3.806	51.201	3.735
85.928	90.658	1.121	0.008	1.121	45.281	3.736	46.972	3.668
85.941	60.708	1.147	0.008	1.147	30.322	3.823	31.481	3.752
85.954	55.852	1.168	0.008	1.168	27.896	3.894	28.982	3.820
85.967	83.373	1.152	0.008	1.152	41.642	3.841	43.241	3.769
85.980	100.371	1.126	0.008	1.126	50.132	3.753	52.014	3.684
85.993	70.422	1.152	0.008	1.152	35.173	3.841	36.524	3.769
86.006	55.042	1.158	0.008	1.158	27.492	3.858	28.553	3.786
86.019	77.707	1.158	0.008	1.158	38.812	3.858	40.309	3.786
86.032	92.277	1.136	0.008	1.136	46.089	3.788	47.835	3.718
86.045	86.611	1.131	0.008	1.131	43.259	3.771	44.890	3.701
86.058	63.946	1.147	0.008	1.147	31.939	3.823	33.160	3.752
86.071	61.518	1.163	0.008	1.163	30.726	3.876	31.917	3.803
86.084	89.848	1.152	0.008	1.152	44.876	3.841	46.600	3.769
86.097	97.943	1.131	0.008	1.131	48.919	3.771	50.764	3.701
86.110	72.850	1.136	0.008	1.136	36.386	3.788	37.765	3.718
86.123	57.471	1.163	0.008	1.163	28.705	3.876	29.817	3.803
86.136	65.565	1.173	0.008	1.173	32.748	3.911	34.028	3.837
86.149	98.752	1.136	0.008	1.136	49.323	3.788	51.192	3.718
86.162	86.611	1.136	0.008	1.136	43.259	3.788	44.898	3.718
86.175	60.708	1.152	0.008	1.152	30.322	3.841	31.486	3.769
86.188	56.661	1.152	0.008	1.152	28.300	3.841	29.387	3.769
86.201	87.420	1.147	0.008	1.147	43.663	3.823	45.333	3.752
86.214	94.705	1.121	0.008	1.121	47.302	3.736	49.069	3.668
86.227	69.612	1.136	0.008	1.136	34.769	3.788	36.086	3.718
86.240	56.661	1.152	0.008	1.152	28.300	3.841	29.387	3.769
86.253	67.993	1.152	0.008	1.152	33.960	3.841	35.265	3.769
86.266	91.467	1.142	0.008	1.142	45.685	3.806	47.424	3.735
86.279	84.182	1.131	0.008	1.131	42.046	3.771	43.632	3.701
86.292	59.090	1.147	0.008	1.147	29.513	3.823	30.642	3.752
86.304	50.186	1.173	0.008	1.173	25.066	3.911	26.046	3.837
86.317	78.516	1.152	0.008	1.152	39.216	3.841	40.722	3.769
86.330	94.705	1.136	0.008	1.136	47.302	3.788	49.094	3.718
86.343	67.184	1.152	0.008	1.152	33.556	3.841	34.845	3.769
86.356	52.614	1.147	0.008	1.147	26.279	3.823	27.284	3.752
86.369	60.708	1.173	0.008	1.173	30.322	3.911	31.508	3.837
86.382	91.467	1.136	0.008	1.136	45.685	3.788	47.416	3.718
86.395	80.945	1.126	0.008	1.126	40.429	3.753	41.946	3.684
86.408	49.376	1.152	0.008	1.152	24.662	3.841	25.609	3.769
86.421	42.091	1.163	0.008	1.163	21.023	3.876	21.838	3.803
86.434	63.946	1.158	0.008	1.158	31.939	3.858	33.171	3.786
86.447	69.612	1.131	0.008	1.131	34.769	3.771	36.080	3.701
86.460	41.282	1.147	0.008	1.147	20.619	3.823	21.407	3.752
86.473	33.187	1.152	0.008	1.152	16.576	3.841	17.213	3.769
86.486	41.282	1.168	0.008	1.168	20.619	3.894	21.422	3.820
86.499	64.756	1.147	0.008	1.147	32.343	3.823	33.580	3.752
86.512	59.090	1.136	0.008	1.136	29.513	3.788	30.631	3.718
86.525	29.949	1.152	0.008	1.152	14.959	3.841	15.533	3.769
86.538	23.474	1.168	0.008	1.168	11.724	3.894	12.181	3.820
86.551	64.756	1.152	0.008	1.152	32.343	3.841	33.586	3.769
86.564	66.375	1.121	0.008	1.121	33.152	3.736	34.390	3.668
86.577	38.044	1.142	0.008	1.142	19.002	3.806	19.725	3.735
86.590	25.902	1.163	0.008	1.163	12.937	3.876	13.439	3.803
86.603	32.378	1.168	0.008	1.168	16.172	3.894	16.801	3.820
86.616	63.946	1.142	0.008	1.142	31.939	3.806	33.155	3.735
86.629	55.852	1.136	0.008	1.136	27.896	3.788	28.953	3.718
86.642	25.902	1.142	0.008	1.142	12.937	3.806	13.430	3.735
86.655	22.664	1.168	0.008	1.168	11.320	3.894	11.761	3.820
86.668	51.805	1.158	0.008	1.158	25.875	3.858	26.873	3.786
86.680	60.708	1.136	0.008	1.136	30.322	3.788	31.470	3.718
86.693	36.425	1.142	0.008	1.142	18.193	3.806	18.885	3.735
86.706	18.617	1.152	0.008	1.152	9.299	3.841	9.656	3.769
86.719	30.759	1.179	0.008	1.179	15.363	3.929	15.967	3.853
86.732	57.471	1.147	0.008	1.147	28.705	3.823	29.802	3.752
86.745	49.376	1.136	0.008	1.136	24.662	3.788	25.596	3.718
86.758	25.093	1.158	0.008	1.158	12.533	3.858	13.017	3.786
86.771	10.523	1.168	0.008	1.168	5.256	3.894	5.460	3.820
86.784	43.710	1.152	0.008	1.152	21.832	3.841	22.670	3.769
86.797	53.423	1.136	0.008	1.136	26.683	3.788	27.694	3.718
86.810	16.189	1.142	0.008	1.142	8.086	3.806	8.394	3.735
86.823	9.713	1.158	0.008	1.158	4.851	3.858	5.039	3.786
86.836	18.617	1.173	0.008	1.173	9.299	3.911	9.662	3.837
86.849	44.519	1.152	0.008	1.152	22.236	3.841	23.090	3.769
86.862	35.616	1.126	0.008	1.126	17.789	3.753	18.456	3.684
86.875	8.904	1.152	0.008	1.152	4.447	3.841	4.618	3.769
86.888	2.428	1.168	0.008	1.168	1.213	3.894	1.260	3.820
86.901	36.425	1.158	0.008	1.158	18.193	3.858	18.895	3.786
86.914	41.282	1.142	0.008	1.142	20.619	3.806	21.404	3.735
86.927	10.523	1.147	0.008	1.147	5.256	3.823	5.457	3.752
86.940	0.809	1.163	0.008	1.163	0.404	3.876	0.420	3.803
86.953	14.570	1.163	0.008	1.163	7.277	3.876	7.559	3.803
86.966	38.044	1.152	0.008	1.152	19.002	3.841	19.732	3.769
86.979	32.378	1.142	0.008	1.142	16.172	3.806	16.787	3.735
86.992	1.619	1.158	0.008	1.158	0.809	3.858	0.840	3.786
87.005	0.809	1.173	0.008	1.173	0.404	3.911	0.420	3.837
87.018	33.187	1.158	0.008	1.158	16.576	3.858	17.215	3.786
87.031	38.853	1.142	0.008	1.142	19.406	3.806	20.145	3.735
87.044	16.189	1.147	0.008	1.147	8.086	3.823	8.395	3.752
87.056	-2.428	1.173	0.008	1.173	-1.213	3.911	-1.260	3.837
87.069	11.332	1.184	0.008	1.184	5.660	3.946	5.883	3.870
87.082	42.091	1.152	0.008	1.152	21.023	3.841	21.831	3.769
87.095	33.187	1.142	0.008	1.142	16.576	3.806	17.207	3.735
87.108	7.285	1.152	0.008	1.152	3.639	3.841	3.778	3.769
87.121	-2.428	1.173	0.008	1.173	-1.213	3.911	-1.260	3.837
87.134	33.187	1.163	0.008	1.163	16.576	3.876	17.218	3.803
87.147	40.472	1.147	0.008	1.147	20.215	3.823	20.987	3.752
87.160	12.951	1.152	0.008	1.152	6.469	3.841	6.717	3.769
87.173	0.000	1.158	0.008	1.158	0.000	3.858	0.000	3.786
87.186	10.523	1.168	0.008	1.168	5.256	3.894	5.460	3.820
87.199	40.472	1.147	0.008	1.147	20.215	3.823	20.987	3.752
87.212	29.140	1.142	0.008	1.142	14.554	3.806	15.108	3.735
87.225	2.428	1.168	0.008	1.168	1.213	3.894	1.260	3.820
87.238	0.000	1.173	0.008	1.173	0.000	3.911	0.000	3.837
87.251	28.331	1.168	0.008	1.168	14.150	3.894	14.701	3.820
87.264	33.997	1.147	0.008	1.147	16.980	3.823	17.629	3.752
87.277	10.523	1.142	0.008	1.142	5.256	3.806	5.456	3.735
87.290	-2.428	1.163	0.008	1.163	-1.213	3.876	-1.260	3.803
87.303	1.619	1.163	0.008	1.163	0.809	3.876	0.840	3.803
87.316	35.616	1.158	0.008	1.158	17.789	3.858	18.475	3.786
87.329	30.759	1.142	0.008	1.142	15.363	3.806	15.948	3.735
87.342	-1.619	1.152	0.008	1.152	-0.809	3.841	-0.840	3.769
87.355	-4.857	1.189	0.008	1.189	-2.426	3.964	-2.522	3.887
87.368	21.855	1.163	0.008	1.163	10.916	3.876	11.339	3.803
87.381	36.425	1.142	0.008	1.142	18.193	3.806	18.885	3.735
87.394	11.332	1.152	0.008	1.152	5.660	3.841	5.877	3.769
87.407	-4.047	1.163	0.008	1.163	-2.021	3.876	-2.100	3.803
87.420	4.857	1.184	0.008	1.184	2.426	3.946	2.521	3.870
87.432	35.616	1.152	0.008	1.152	17.789	3.841	18.472	3.769
87.445	27.521	1.136	0.008	1.136	13.746	3.788	14.267	3.718
87.458	3.238	1.152	0.008	1.152	1.617	3.841	1.679	3.769
87.471	-3.238	1.173	0.008	1.173	-1.617	3.911	-1.680	3.837
87.484	25.902	1.173	0.008	1.173	12.937	3.911	13.443	3.837
87.497	32.378	1.147	0.008	1.147	16.172	3.823	16.790	3.752
87.510	4.857	1.158	0.008	1.158	2.426	3.858	2.519	3.786
87.523	-6.476	1.168	0.008	1.168	-3.234	3.894	-3.360	3.820
87.536	1.619	1.179	0.008	1.179	0.809	3.929	0.840	3.853
87.549	24.283	1.152	0.008	1.152	12.129	3.841	12.595	3.769
87.562	16.189	1.147	0.008	1.147	8.086	3.823	8.395	3.752
87.575	-9.713	1.158	0.008	1.158	-4.851	3.858	-5.039	3.786
87.588	-16.189	1.173	0.008	1.173	-8.086	3.911	-8.402	3.837
87.601	8.094	1.168	0.008	1.168	4.043	3.894	4.200	3.820
87.614	27.521	1.142	0.008	1.142	13.746	3.806	14.269	3.735
87.627	0.000	1.147	0.008	1.147	0.000	3.823	0.000	3.752
87.640	-17.808	1.163	0.008	1.163	-8.894	3.876	-9.239	3.803
87.653	-5.666	1.184	0.008	1.184	-2.830	3.946	-2.942	3.870
87.666	16.189	1.152	0.008	1.152	8.086	3.841	8.396	3.769
87.679	12.142	1.147	0.008	1.147	6.064	3.823	6.296	3.752
87.692	-15.379	1.173	0.008	1.173	-7.682	3.911	-7.982	3.837
87.705	-18.617	1.168	0.008	1.168	-9.299	3.894	-9.661	3.820
87.718	14.570	1.163	0.008	1.163	7.277	3.876	7.559	3.803
87.731	20.236	1.152	0.008	1.152	10.107	3.841	10.495	3.769
87.744	-8.904	1.152	0.008	1.152	-4.447	3.841	-4.618	3.769
87.757	-15.379	1.173	0.008	1.173	-7.682	3.911	-7.982	3.837
87.770	-13.761	1.173	0.008	1.173	-6.873	3.911	-7.142	3.837
87.783	24.283	1.158	0.008	1.158	12.129	3.858	12.597	3.786
87.796	15.379	1.147	0.008	1.147	7.682	3.823	7.975	3.752
87.808	-14.570	1.163	0.008	1.163	-7.277	3.876	-7.559	3.803
87.821	-20.236	1.173	0.008	1.173	-10.107	3.911	-10.503	3.837
87.834	6.476	1.168	0.008	1.168	3.234	3.894	3.360	3.820
87.847	15.379	1.147	0.008	1.147	7.682	3.823	7.975	3.752
87.860	-6.476	1.163	0.008	1.163	-3.234	3.876	-3.360	3.803
87.873	-26.712	1.168	0.008	1.168	-13.342	3.894	-13.861	3.820
87.886	-12.142	1.179	0.008	1.179	-6.064	3.929	-6.303	3.853
87.899	15.379	1.163	0.008	1.163	7.682	3.876	7.979	3.803
87.912	7.285	1.147	0.008	1.147	3.639	3.823	3.778	3.752
87.925	-19.427	1.168	0.008	1.168	-9.703	3.894	-10.081	3.820
87.938	-25.093	1.184	0.008	1.184	-12.533	3.946	-13.028	3.870
87.951	9.713	1.163	0.008	1.163	4.851	3.876	5.040	3.803
87.964	14.570	1.152	0.008	1.152	7.277	3.841	7.557	3.769
87.977	-11.332	1.152	0.008	1.152	-5.660	3.841	-5.877	3.769
87.990	-19.427	1.173	0.008	1.173	-9.703	3.911	-10.082	3.837
88.003	-14.570	1.179	0.008	1.179	-7.277	3.929	-7.563	3.853
88.016	16.998	1.152	0.008	1.152	8.490	3.841	8.816	3.769
88.029	7.285	1.152	0.008	1.152	3.639	3.841	3.778	3.769
88.042	-19.427	1.158	0.008	1.158	-9.703	3.858	-10.077	3.786
88.055	-23.474	1.173	0.008	1.173	-11.724	3.911	-12.183	3.837
88.068	7.285	1.179	0.008	1.179	3.639	3.929	3.782	3.853
88.081	12.142	1.142	0.008	1.142	6.064	3.806	6.295	3.735
88.094	-12.951	1.163	0.008	1.163	-6.469	3.876	-6.719	3.803
88.107	-28.331	1.173	0.008	1.173	-14.150	3.911	-14.704	3.837
88.120	-15.379	1.184	0.008	1.184	-7.682	3.946	-7.985	3.870
88.133	15.379	1.152	0.008	1.152	7.682	3.841	7.977	3.769
88.146	4.047	1.147	0.008	1.147	2.021	3.823	2.099	3.752
88.159	-21.046	1.168	0.008	1.168	-10.512	3.894	-10.921	3.820
88.171	-25.093	1.179	0.008	1.179	-12.533	3.929	-13.025	3.853
88.184	1.619	1.168	0.008	1.168	0.809	3.894	0.840	3.820
88.197	12.951	1.147	0.008	1.147	6.469	3.823	6.716	3.752
88.210	-15.379	1.158	0.008	1.158	-7.682	3.858	-7.978	3.786
88.223	-24.283	1.173	0.008	1.173	-12.129	3.911	-12.603	3.837
88.236	-23.474	1.189	0.008	1.189	-11.724	3.964	-12.189	3.887
88.249	8.904	1.152	0.008	1.152	4.447	3.841	4.618	3.769
88.262	2.428	1.142	0.008	1.142	1.213	3.806	1.259	3.735
88.275	-26.712	1.163	0.008	1.163	-13.342	3.876	-13.859	3.803
88.288	-33.187	1.173	0.008	1.173	-16.576	3.911	-17.224	3.837
88.301	-11.332	1.168	0.008	1.168	-5.660	3.894	-5.880	3.820
88.314	5.666	1.152	0.008	1.152	2.830	3.841	2.939	3.769
88.327	-21.046	1.158	0.008	1.158	-10.512	3.858	-10.917	3.786
88.340	-35.616	1.173	0.008	1.173	-17.789	3.911	-18.485	3.837
88.353	-18.617	1.189	0.008	1.189	-9.299	3.964	-9.667	3.887
88.366	6.476	1.158	0.008	1.158	3.234	3.858	3.359	3.786
88.379	-4.857	1.147	0.008	1.147	-2.426	3.823	-2.518	3.752
88.392	-28.331	1.168	0.008	1.168	-14.150	3.894	-14.701	3.820
88.405	-37.234	1.189	0.008	1.189	-18.597	3.964	-19.335	3.887
88.418	-6.476	1.173	0.008	1.173	-3.234	3.911	-3.361	3.837
88.431	1.619	1.152	0.008	1.152	0.809	3.841	0.840	3.769
88.444	-25.093	1.163	0.008	1.163	-12.533	3.876	-13.019	3.803
88.457	-40.472	1.184	0.008	1.184	-20.215	3.946	-21.012	3.870
88.470	-26.712	1.189	0.008	1.189	-13.342	3.964	-13.870	3.887
88.483	4.857	1.152	0.008	1.152	2.426	3.841	2.519	3.769
88.496	-10.523	1.158	0.008	1.158	-5.256	3.858	-5.459	3.786
88.509	-34.806	1.163	0.008	1.163	-17.385	3.876	-18.058	3.803
88.522	-40.472	1.184	0.008	1.184	-20.215	3.946	-21.012	3.870
88.535	-10.523	1.184	0.008	1.184	-5.256	3.946	-5.463	3.870
88.547	-0.809	1.152	0.008	1.152	-0.404	3.841	-0.420	3.769
88.560	-28.331	1.163	0.008	1.163	-14.150	3.876	-14.699	3.803
88.573	-45.329	1.179	0.008	1.179	-22.640	3.929	-23.530	3.853
88.586	-28.331	1.194	0.008	1.194	-14.150	3.981	-14.714	3.904
88.599	-13.761	1.168	0.008	1.168	-6.873	3.894	-7.141	3.820
88.612	-11.332	1.158	0.008	1.158	-5.660	3.858	-5.878	3.786
88.625	-40.472	1.173	0.008	1.173	-20.215	3.911	-21.005	3.837
88.638	-48.567	1.184	0.008	1.184	-24.257	3.946	-25.215	3.870
88.651	-18.617	1.179	0.008	1.179	-9.299	3.929	-9.664	3.853
88.664	-6.476	1.158	0.008	1.158	-3.234	3.858	-3.359	3.786
88.677	-32.378	1.163	0.008	1.163	-16.172	3.876	-16.798	3.803
88.690	-43.710	1.179	0.008	1.179	-21.832	3.929	-22.689	3.853
88.703	-32.378	1.194	0.008	1.194	-16.172	3.981	-16.815	3.904
88.716	-5.666	1.158	0.008	1.158	-2.830	3.858	-2.939	3.786
88.729	-14.570	1.158	0.008	1.158	-7.277	3.858	-7.558	3.786
88.742	-41.282	1.179	0.008	1.179	-20.619	3.929	-21.429	3.853
88.755	-42.901	1.189	0.008	1.189	-21.427	3.964	-22.277	3.887
88.768	-21.046	1.184	0.008	1.184	-10.512	3.946	-10.926	3.870
88.781	-8.094	1.152	0.008	1.152	-4.043	3.841	-4.198	3.769
88.794	-30.759	1.173	0.008	1.173	-15.363	3.911	-15.964	3.837
88.807	-50.186	1.189	0.008	1.189	-25.066	3.964	-26.060	3.887
88.820	-38.044	1.189	0.008	1.189	-19.002	3.964	-19.755	3.887
88.833	-8.904	1.163	0.008	1.163	-4.447	3.876	-4.620	3.803
88.846	-16.189	1.163	0.008	1.163	-8.086	3.876	-8.399	3.803
88.859	-44.519	1.168	0.008	1.168	-22.236	3.894	-23.102	3.820
88.872	-48.567	1.205	0.008	1.205	-24.257	4.016	-25.232	3.938
88.885	-26.712	1.184	0.008	1.184	-13.342	3.946	-13.868	3.870
88.898	-12.142	1.152	0.008	1.152	-6.064	3.841	-6.297	3.769
88.911	-35.616	1.168	0.008	1.168	-17.789	3.894	-18.481	3.820
88.923	-53.423	1.184	0.008	1.184	-26.683	3.946	-27.736	3.870
88.936	-35.616	1.194	0.008	1.194	-17.789	3.981	-18.497	3.904
88.949	-17.808	1.168	0.008	1.168	-8.894	3.894	-9.241	3.820
88.962	-19.427	1.158	0.008	1.158	-9.703	3.858	-10.077	3.786
88.975	-44.519	1.168	0.008	1.168	-22.236	3.894	-23.102	3.820
88.988	-50.995	1.189	0.008	1.189	-25.470	3.964	-26.480	3.887
89.001	-23.474	1.184	0.008	1.184	-11.724	3.946	-12.187	3.870
89.014	-12.951	1.168	0.008	1.168	-6.469	3.894	-6.721	3.820
89.027	-39.663	1.163	0.008	1.163	-19.810	3.876	-20.578	3.803
89.040	-51.805	1.189	0.008	1.189	-25.875	3.964	-26.900	3.887
89.053	-37.234	1.189	0.008	1.189	-18.597	3.964	-19.335	3.887
89.066	-13.761	1.163	0.008	1.163	-6.873	3.876	-7.139	3.803
89.079	-18.617	1.158	0.008	1.158	-9.299	3.858	-9.657	3.786
89.092	-50.186	1.173	0.008	1.173	-25.066	3.911	-26.046	3.837
89.105	-50.186	1.189	0.008	1.189	-25.066	3.964	-26.060	3.887
89.118	-25.902	1.189	0.008	1.189	-12.937	3.964	-13.450	3.887
89.131	-16.189	1.158	0.008	1.158	-8.086	3.858	-8.398	3.786
89.144	-40.472	1.179	0.008	1.179	-20.215	3.929	-21.009	3.853
89.157	-52.614	1.189	0.008	1.189	-26.279	3.964	-27.321	3.887
89.170	-42.091	1.194	0.008	1.194	-21.023	3.981	-21.860	3.904
89.183	-16.998	1.168	0.008	1.168	-8.490	3.894	-8.821	3.820
89.196	-21.855	1.158	0.008	1.158	-10.916	3.858	-11.337	3.786
89.209	-47.757	1.173	0.008	1.173	-23.853	3.911	-24.786	3.837
89.222	-54.233	1.205	0.008	1.205	-27.087	4.016	-28.175	3.938
89.235	-22.664	1.179	0.008	1.179	-11.320	3.929	-11.765	3.853
89.248	-14.570	1.168	0.008	1.168	-7.277	3.894	-7.561	3.820
89.261	-40.472	1.179	0.008	1.179	-20.215	3.929	-21.009	3.853
89.274	-57.471	1.184	0.008	1.184	-28.705	3.946	-29.837	3.870
89.287	-42.091	1.189	0.008	1.189	-21.023	3.964	-21.856	3.887
89.299	-16.998	1.179	0.008	1.179	-8.490	3.929	-8.824	3.853
89.312	-24.283	1.163	0.008	1.163	-12.129	3.876	-12.599	3.803
89.325	-50.186	1.173	0.008	1.173	-25.066	3.911	-26.046	3.837
89.338	-56.661	1.189	0.008	1.189	-28.300	3.964	-29.422	3.887
89.351	-25.902	1.184	0.008	1.184	-12.937	3.946	-13.448	3.870
89.364	-20.236	1.152	0.008	1.152	-10.107	3.841	-10.495	3.769
89.377	-41.282	1.179	0.008	1.179	-20.619	3.929	-21.429	3.853
89.390	-58.280	1.194	0.008	1.194	-29.109	3.981	-30.268	3.904
89.403	-41.282	1.184	0.008	1.184	-20.619	3.946	-21.432	3.870
89.416	-12.951	1.168	0.008	1.168	-6.469	3.894	-6.721	3.820
89.429	-25.902	1.158	0.008	1.158	-12.937	3.858	-13.436	3.786
89.442	-51.805	1.168	0.008	1.168	-25.875	3.894	-26.882	3.820
89.455	-60.708	1.200	0.008	1.200	-30.322	3.999	-31.534	3.921
